plant_species,date,plant_age_days,temperature,humidity,soil_moisture,soil_ph,light_intensity,height_cm,leaf_area_cm2,health_score
Curry,2023-09-01,250,22.076778714818175,60.441166195624916,45.470289035559475,6.647846760592087,18281.142929015423,9.202087894647825,33.92194881778704,0.1
Curry,2023-09-02,255,22.093716705403715,61.99848407945787,44.592827484432064,6.655624027202344,18234.35739388023,9.218259238201766,34.356275114991845,0.1
Curry,2023-09-03,254,22.04941722301002,61.95209523104215,44.18499241016384,6.63434213667093,18523.24479677758,9.228259238201765,31.075072008929357,0.1
Curry,2023-09-04,262,22.137574086988412,62.417898478591354,43.48901432426621,6.664019746353286,18582.881531891595,9.238259238201765,29.261668627368064,0.1
Curry,2023-09-05,263,21.774281202365344,61.30421726929659,43.69337054423715,6.700186218947845,18691.31191742907,9.248259238201765,26.688093215348356,0.1
Curry,2023-09-06,260,21.606160764847836,61.45006884271286,44.39688693020386,6.705513338950018,18547.257941645945,9.258259238201765,33.01935240481009,0.1
Curry,2023-09-07,257,21.89773060942526,59.576012867070084,45.391818636918835,6.639557713068238,19133.91967485381,9.283332313341184,34.10179205177894,0.1
Curry,2023-09-08,269,22.23934250783942,59.422738698067526,44.1909301901823,6.6972940511123165,19095.843543923183,9.301206112056365,29.46118990243055,0.1
Curry,2023-09-09,257,22.113368605813953,57.40643179390373,42.83956443751921,6.708787724742391,19531.368270012117,9.311206112056365,28.69199054730506,0.1
Curry,2023-09-10,257,21.332800643982747,57.53301322300073,43.52544248467855,6.655377870292622,19964.515676643343,9.321206112056364,28.660100384914557,0.1
Curry,2023-09-11,264,21.52054183243545,57.648508626137385,43.06902112918493,6.613509508370212,19387.79916856457,9.331206112056364,34.71931718933107,0.1
Curry,2023-09-12,270,21.032361769997824,56.62948522971773,43.43312892641271,6.633247521148941,19596.749656841694,9.341206112056364,34.42592334177767,0.1
Curry,2023-09-13,268,21.05204426600637,57.50422891876415,42.53892248509226,6.62866356998207,19780.07729790345,9.351206112056364,29.631418239487115,0.1
Curry,2023-09-14,270,21.00534454231755,55.88239068877551,42.63948821727901,6.5023837886597775,19667.051262551035,9.361206112056363,34.37337703209919,0.1
Curry,2023-09-15,275,21.016379705179496,57.06453150677686,42.1558632327733,6.4518823102304586,19489.698539267174,9.371206112056363,30.539012792941552,0.1
Curry,2023-09-16,274,21.02794870441984,55.9726972531569,40.53496375087796,6.469381799605523,19699.172019576694,9.381206112056363,27.38576810920002,0.1
Curry,2023-09-17,270,21.36054191463382,57.6613287529767,39.58421081716754,6.440962069354454,19282.13627977725,9.391206112056363,27.630715145963233,0.1
Curry,2023-09-18,269,21.081466886371814,57.06782952655824,41.399129878741334,6.510315336520797,19067.905467420565,9.401206112056363,30.649679841308075,0.1
Curry,2023-09-19,277,21.43049116819609,58.1689765764372,41.83758703656569,6.475770627499084,18909.656287333997,9.411206112056362,31.13097271987896,0.1
Curry,2023-09-20,278,21.337361813759035,56.2614653607779,41.05322936289674,6.44209498169931,18450.799848440267,9.421206112056362,34.569593891573255,0.1
Curry,2023-09-21,277,21.346536601078242,56.83173086902706,40.41774844696042,6.485242532116979,18671.716715564464,9.431206112056362,28.540033823253307,0.1
Curry,2023-09-22,278,20.643285861824562,57.78429857244775,40.98067274877678,6.49901634446863,19711.664114461193,9.441206112056362,33.84509534639563,0.1
Curry,2023-09-23,275,20.06042520789072,59.974825394025714,42.49097649330572,6.467426258014559,19965.541674355427,9.451206112056362,29.71441204495659,0.1
Curry,2023-09-24,275,20.0,59.54174459339703,41.96374066733514,6.483677686876277,19278.238124305088,9.461206112056361,31.508239638005644,0.1
Curry,2023-09-25,283,20.47516526263843,59.48922819983447,41.56514921339124,6.487154373392031,18966.49242430507,9.471206112056361,29.507576734174837,0.1
Curry,2023-09-26,284,20.97902830695405,59.10573188271989,40.26537063785408,6.486966961323332,18910.471787399292,9.48120611205636,34.8332418306455,0.1
Curry,2023-09-27,278,21.255369258190125,58.61309100290925,38.67107427096349,6.464254713237805,19145.28494125289,9.49120611205636,33.01793841273817,0.1
Curry,2023-09-28,281,21.339277464738444,58.59773277702869,38.05202980485318,6.478464727595177,19044.98129565876,9.50120611205636,27.31914402695814,0.1
Curry,2023-09-29,288,21.701103284878602,58.138772843878,37.644879702694915,6.559620859405466,19848.346669856484,9.51120611205636,32.17722442171462,0.1
Curry,2023-09-30,290,21.90511974339864,57.050884246940555,37.67184947909095,6.560738712380961,20141.915569580407,9.52120611205636,28.33209450956126,0.1
Curry,2023-10-01,288,22.048602989854054,56.34677202936536,37.99223553553543,6.535461041850917,20446.90429108687,9.53120611205636,30.383223832417176,0.1
Curry,2023-10-02,283,21.77953009751566,55.153716472494835,39.063368919641235,6.554099655744955,19922.78146608572,9.54120611205636,34.592913178957275,0.1
Curry,2023-10-03,290,21.96859657210072,53.960335871702995,40.52471336210848,6.584415988136006,19412.179813280804,9.55120611205636,29.742147938328305,0.1
Curry,2023-10-04,283,22.059278444044807,55.02758812647555,39.90618934792632,6.582942532981306,19340.09185577033,9.56120611205636,35.649585946932966,0.1
Curry,2023-10-05,294,22.74489554489483,54.352405169160576,38.55707522607887,6.453928847132266,19467.92175638034,9.571206112056359,30.806392358864667,0.1
Curry,2023-10-06,287,22.44918908512964,55.10896158232179,38.710199084999346,6.450996241863635,19716.076914360303,9.581206112056359,32.737313142850155,0.1
Curry,2023-10-07,289,22.046155078393838,55.368820769992055,38.91490884237125,6.429652195679014,19709.682317080773,9.591206112056359,27.498812410803705,0.1
Curry,2023-10-08,298,22.087951994402168,55.570315109271895,38.91776579679097,6.451853055809897,19149.04947872168,9.601206112056358,30.78571900516665,0.1
Curry,2023-10-09,289,21.74228960401726,58.25414774789806,38.59795238774972,6.456200210079636,18629.737623736015,9.611206112056358,32.29905249146242,0.1
Curry,2023-10-10,289,21.900645506930307,60.07186770160981,38.23127056674234,6.433947653441749,18499.704001205548,9.621206112056358,35.75319026630789,0.1
Curry,2023-10-11,293,21.32330983251124,58.40800422711725,36.92444533151035,6.4368968192432305,19398.498515412044,9.631206112056358,27.686429951742028,0.1
Curry,2023-10-12,294,21.481620529561233,57.22552073121221,35.21860225128316,6.358687729613435,19154.277288884346,9.641206112056357,35.0083550039133,0.1
Curry,2023-10-13,300,21.739124700649395,58.295698116451554,36.600435183814994,6.367900103806734,19417.3563242226,9.651206112056357,32.95823503202296,0.1
Curry,2023-10-14,303,21.412337962486564,59.20437784582394,37.01040195974417,6.399886948416306,19647.73476466496,9.661206112056357,36.22484954204833,0.1
Curry,2023-10-15,292,21.85800202993869,60.355936253348496,36.99461269708757,6.34464130579627,20331.584330932896,9.671206112056357,33.568402295436854,0.1
Curry,2023-10-16,298,21.312359519993723,59.11066381163109,38.15350058483304,6.3601739349670465,20969.196067315665,9.681206112056357,31.52219020797038,0.1
Curry,2023-10-17,302,21.604823137736357,57.8637442162297,38.11487067522405,6.427073220177719,21241.45601323927,9.691206112056356,34.79556564661246,0.1
Curry,2023-10-18,296,21.41942965202739,59.06360759046192,37.880439246821695,6.399620111153792,20893.94318916998,9.701206112056356,33.604171874619475,0.1
Curry,2023-10-19,301,21.14562812997185,60.14501164837911,40.01914046220685,6.394837360519275,21713.521990885958,9.711206112056356,31.02419413287855,0.1
Curry,2023-10-20,305,20.71368306954058,61.0994414058975,38.82708567230312,6.402721081834206,22443.331085132908,9.721206112056356,34.47607225951881,0.1
Curry,2023-10-21,304,20.53632268721654,59.05695263642134,40.079465652345256,6.426849944791318,23256.546564347496,9.731206112056356,27.798076535190585,0.1
Curry,2023-10-22,313,20.85086123912126,57.42559930236261,38.90548352920997,6.424991420874049,23800.118614159022,9.741206112056355,29.561983195390916,0.1
Curry,2023-10-23,310,21.146876595599874,56.57100260288038,38.92574285362201,6.447048800331147,22951.462833536018,9.751206112056355,32.85139303504169,0.1
Curry,2023-10-24,315,20.687086590727365,57.76671060557164,37.898612285982104,6.443699617744003,23981.261424152734,9.761206112056355,27.890142175372752,0.1
Curry,2023-10-25,311,20.843358527568217,59.167573754135425,38.07055198360899,6.436027267122023,24699.64253882318,9.771206112056355,28.57357496848287,0.1
Curry,2023-10-26,311,21.594291402374488,60.75420748263564,37.67995292226816,6.428295504506709,24863.769963899922,9.781206112056354,35.39788250326077,0.1
Curry,2023-10-27,310,21.44180477628462,60.31246226509939,37.84253922497658,6.348514972700713,23682.760713293355,9.791206112056354,31.846030605584488,0.1
Curry,2023-10-28,307,22.168508222040902,60.14397853272206,38.531649183342,6.335248473828484,23996.09518241879,9.801206112056354,33.94897316027474,0.1
Curry,2023-10-29,320,22.150095606952362,61.458771942827305,40.76081753387676,6.321440688588803,25291.438637805153,9.811206112056354,36.35821260603028,0.1
Curry,2023-10-30,321,22.47858285094555,62.21845964589877,41.059374358894566,6.401340421716692,24247.758073450736,9.821206112056354,34.04423615988896,0.1
Curry,2023-10-31,319,22.305864945693802,62.33628050795544,41.35725949532957,6.453976078800351,23963.54015801847,9.831206112056353,34.865191751827126,0.1
Curry,2023-11-01,312,21.81503302140575,61.37583239721034,40.24060666947648,6.471344556590421,24095.209451141036,9.841206112056353,33.07799819058353,0.1
Curry,2023-11-02,310,20.746082074810737,59.91448008351318,40.546705903047034,6.467678074620136,24183.949491449577,9.851206112056353,28.712785140602154,0.1
Curry,2023-11-03,314,20.574993491093053,58.83149894477113,41.66255913238271,6.505391987983899,24777.42167906827,9.861206112056353,28.905420298319846,0.1
Curry,2023-11-04,319,20.183817363894676,58.301083471768294,42.153628023104154,6.47519882878147,25025.35907590695,9.871206112056353,35.07644618146606,0.1
Curry,2023-11-05,323,20.59081986115684,58.289678771199476,43.701662713645405,6.429892990564902,25568.663248639827,9.881206112056352,37.113388267737626,0.1
Curry,2023-11-06,318,20.0,56.03072731069709,42.438184121397086,6.436945210009896,25356.27386700804,9.891206112056352,32.91976028962871,0.1
Curry,2023-11-07,318,20.0,53.7037424152852,43.19498387811659,6.4484627030751325,25413.32158130578,9.901206112056352,35.947876783429535,0.1
Curry,2023-11-08,330,20.001752299958266,51.962575932460815,41.6007233030335,6.479167855189107,25854.713141482112,9.911206112056352,33.228523008253,0.1
Curry,2023-11-09,317,20.0,52.47010972096405,42.624814225946494,6.5012799646703305,26000.0,9.921206112056352,35.303488491214004,0.1
Curry,2023-11-10,322,20.134030452102202,51.308004567588654,41.81775252913891,6.52610340316461,25805.043980370956,9.931206112056351,37.25332365335893,0.1
Curry,2023-11-11,322,20.722567129225776,50.07524734527209,42.67470761433805,6.58017686784108,24944.472859505946,9.941206112056351,32.30749333501499,0.1
Curry,2023-11-12,334,21.478032694876028,50.13061266399623,43.3462035070288,6.543305736312393,24993.530861290117,9.95120611205635,34.45784206980846,0.1
Curry,2023-11-13,335,20.907811290363124,49.345222901417245,43.36403422942334,6.535175960353474,24521.22039776741,9.96120611205635,34.006059360627724,0.1
Curry,2023-11-14,324,21.370647637357795,49.44786982931204,43.6979073470818,6.578450312445514,24821.15389004634,9.97120611205635,32.065410421674784,0.1
Curry,2023-11-15,324,21.521854448658846,48.26316632501561,44.6944784829442,6.537025239653256,25100.59615023362,9.98120611205635,36.32029584477264,0.1
Curry,2023-11-16,335,21.474089966530094,48.56490593808637,43.49422464207498,6.480550805160623,24824.128370139533,9.99120611205635,36.720825446688224,0.1
Curry,2023-11-17,339,21.110533483009824,47.64112088463091,43.16597986200125,6.477964424960168,25242.807567552783,10.00120611205635,36.785296113389236,0.1
Curry,2023-11-18,330,20.4880268550277,48.25976954816599,43.66250761089882,6.4202339243171265,24737.781292838503,10.01120611205635,35.18576275944937,0.1
Curry,2023-11-19,341,20.94441750411407,48.25689123715291,43.297820298651025,6.406079043424688,24296.58522434178,10.02120611205635,36.66094745292385,0.1
Curry,2023-11-20,339,20.85159146268147,47.93608795042243,45.09807727945601,6.4219399846334415,24889.549654958122,10.03120611205635,29.72126189203452,0.1
Curry,2023-11-21,336,20.427601240646236,46.254871413345796,45.83790503541485,6.482482395755158,24448.768557886855,10.041206112056349,31.109883389978844,0.1
Curry,2023-11-22,344,20.812096569798356,47.32650011051039,46.44152607826819,6.480989733991307,23941.26178966514,10.051206112056349,31.15386196498005,0.1
Curry,2023-11-23,344,20.602173902362882,48.63407804936083,46.055590032726116,6.479719308815802,24369.159470836385,10.061206112056349,36.34611493552817,0.1
Curry,2023-11-24,341,20.808631592027467,48.97361014566379,44.89103338265691,6.45180242965453,25118.91541697444,10.071206112056348,29.213174319013227,0.1
Curry,2023-11-25,333,20.24753306976707,48.79104187175306,43.15505544078976,6.506276551942314,24723.92538447005,10.081206112056348,29.17376484662083,0.1
Curry,2023-11-26,345,20.0,51.30172300111747,44.83444439285697,6.528114449147614,24584.0988031487,10.091206112056348,31.596556531253427,0.1
Curry,2023-11-27,340,20.0,51.89925920115214,44.13537252766171,6.536680404582312,24168.268915652305,10.101206112056348,34.03201610356485,0.1
Curry,2023-11-28,350,20.0,51.5229479706992,46.317585076226145,6.553676883784873,24129.97130732012,10.111206112056347,29.398493632760704,0.1
Curry,2023-11-29,344,20.267926993776825,52.66369880711705,45.63397657974117,6.497444535449716,23497.835360150584,10.121206112056347,33.30896956627151,0.1
Curry,2023-11-30,343,20.30879914510685,51.39077634796696,44.30854266199832,6.528127452663728,23061.583918626275,10.131206112056347,30.727952828090043,0.1
Curry,2023-12-01,343,20.644123484047583,52.38202700912322,44.071135296739655,6.561393142134006,23128.2744468789,10.141206112056347,32.25616411270252,0.1
Curry,2023-12-02,354,20.80781934459994,51.827811045875144,43.38705012645559,6.579166535807543,23618.703482020603,10.151206112056347,29.10378129720504,0.1
Curry,2023-12-03,354,20.648570315547115,53.91960513203935,44.43912669684684,6.543092157770908,24126.538149532575,10.161206112056346,29.623655959947467,0.1
Curry,2023-12-04,350,20.557984175920254,55.12188409201193,42.74918790648476,6.554956001696028,23728.130363853572,10.171206112056346,31.711879634595427,0.1
Curry,2023-12-05,356,20.785659249153912,55.305441109425125,40.89136363687507,6.510698754772361,23486.432688036883,10.181206112056346,33.43014582981899,0.1
Curry,2023-12-06,345,20.903634432958867,57.68189849894612,40.9768795171177,6.538761545711862,23366.372801701487,10.191206112056346,34.93210069796333,0.1
Curry,2023-12-07,345,21.416089254985057,58.11302874921685,41.267603061886554,6.555042758432561,23156.698527868764,10.201206112056346,37.79421799315129,0.1
Curry,2023-12-08,355,21.99855431057303,56.283972137976164,41.57086996581619,6.4772288352985505,23137.48638655797,10.211206112056345,29.265968673958458,0.1
Curry,2023-12-09,347,21.961059557524344,56.13939745515129,42.90473688517632,6.505159137794427,22498.564321769292,10.221206112056345,30.010719802621022,0.1
Curry,2023-12-10,359,21.970807562590654,56.71955084523514,41.65670005254933,6.512924710792458,23091.037668318982,10.231206112056345,37.71596690294266,0.1
Curry,2023-12-11,359,22.107988284274853,56.50533878694056,40.19049607451288,6.471556971622232,22450.622293497716,10.241206112056345,33.61597242946612,0.1
Curry,2023-12-12,362,21.440481568648067,57.95372684053841,39.97078354442936,6.454690830129118,21626.799238060845,10.251206112056344,36.45793106640049,0.1
Curry,2023-12-13,354,22.340300912765482,58.60330589864591,40.6531327614324,6.419210849846766,21352.30503314428,10.261206112056344,38.476417843720434,0.1
Curry,2023-12-14,364,22.05385806302381,57.38728261887646,41.183192813557014,6.388387227677491,22191.468572731636,10.271206112056344,38.40258450392755,0.1
Curry,2023-12-15,366,22.850356904587823,56.47933331408993,43.16294366019152,6.414850898838944,21755.27552297829,10.281206112056344,30.879892207820184,0.1
Curry,2023-12-16,363,23.204134841976007,56.973162706538844,42.98775590872678,6.373482496644344,21403.710964007652,10.291206112056344,38.64127786385136,0.1
Curry,2023-12-17,369,23.410694113583105,57.08948601790277,44.22248879468356,6.263334041472242,21435.41297583856,10.301206112056343,36.2738646622889,0.1
Curry,2023-12-18,360,22.365720712537446,57.65331568379908,43.917829021425376,6.284399887537046,21595.87247013948,10.311206112056343,37.33524412821077,0.1
Curry,2023-12-19,361,21.98496450007637,58.156733815835224,42.57643628001444,6.302727951902975,21396.627526116907,10.321206112056343,31.02814071848543,0.1
Curry,2023-12-20,368,21.712305403313007,59.908794601947655,42.48051598178404,6.293035823117094,20697.734960588456,10.331206112056343,37.23398923738752,0.1
Curry,2023-12-21,365,22.542533305680063,62.51162346964596,42.69300925441113,6.318911081233445,21147.693121311608,10.341206112056343,30.494158866521296,0.1
Curry,2023-12-22,366,22.597535719620897,61.41585094142026,42.06019390979107,6.296684151433614,21176.608123194885,10.351206112056342,30.97721911697097,0.1
Curry,2023-12-23,373,22.04729565920365,62.484535171604115,41.82469658088718,6.301667817142155,21116.283873062876,10.361206112056342,33.69331730928823,0.1
Curry,2023-12-24,371,22.072829430342093,62.47047992515555,40.51117183802044,6.27043455735144,21539.112927358507,10.371206112056342,38.77578122341182,0.1
Curry,2023-12-25,376,21.958528180172202,64.44016823258616,39.95198170110707,6.265584063314125,21228.297248707575,10.381206112056342,39.64441544874849,0.1
Curry,2023-12-26,371,21.605950470177802,65.27525679408352,40.41645386672255,6.299802403950205,20630.72709306173,10.391206112056341,39.779318830667755,0.1
Curry,2023-12-27,376,22.04197380229856,66.03658498154472,38.30577714696364,6.219083578825251,20579.332563359636,10.401206112056341,39.09307346432909,0.1
Curry,2023-12-28,368,21.978898448983927,65.99827147494345,35.23265709444703,6.186869548929963,20791.359837352367,10.411206112056341,35.856442139960045,0.1
Curry,2023-12-29,375,21.82778206187681,64.82087013622872,35.800425997356506,6.185863027479673,21288.831189909662,10.42120611205634,37.796651896649784,0.1
Curry,2023-12-30,373,21.877879166045798,66.262715889838,36.9170840540353,6.155247113271895,21539.387172583964,10.43120611205634,32.55274825667347,0.1
Curry,2023-12-31,373,22.329131304362065,66.2690018285221,36.38736892892091,6.051332527920896,21493.530168452766,10.44120611205634,31.32972361813494,0.1
Curry,2024-01-01,378,22.548897710573165,65.2917764735982,36.0746884272799,6.105398390556791,22162.86754977393,10.45120611205634,36.45227255966411,0.1
Curry,2024-01-02,380,21.791627542682487,66.67910348600276,37.10503207327938,6.008937473875272,22926.565829376617,10.46120611205634,33.420669348561994,0.1
Curry,2024-01-03,378,20.796784418149635,66.29462102415017,35.759991437374595,5.944067762944241,22565.451774510635,10.47120611205634,40.01474640913769,0.1
Curry,2024-01-04,376,21.04367587716444,65.95197252814243,36.22314945752656,5.924524981872543,22280.67035133845,10.48120611205634,35.22972636300668,0.1
Curry,2024-01-05,380,21.339414417602192,68.00021903283226,35.304275532662466,5.858659153127245,21320.9152041136,10.49120611205634,33.9779959702312,0.1
Curry,2024-01-06,375,21.337053294659377,66.4068575699146,34.67188647860321,5.8516854411055,22363.849111097326,10.50120611205634,37.25553318099859,0.1
Curry,2024-01-07,377,20.789239512203263,68.36934646187463,33.483383338919076,5.89365069309393,22920.449086240867,10.511206112056339,34.860030248360346,0.1
Curry,2024-01-08,382,21.166625187859637,68.96465855812946,33.77074151057316,5.871388439707613,24235.56240051799,10.521206112056339,35.82376295357083,0.1
Curry,2024-01-09,390,21.436066718068542,70.22529149416197,33.47523985510873,5.864785769852996,25348.104482671184,10.531206112056338,31.809760893819885,0.1
Curry,2024-01-10,391,21.08179277376021,69.68221275328943,33.2638115094852,5.889027106113558,25838.59147352823,10.541206112056338,33.492603153965966,0.1
Curry,2024-01-11,387,21.366624228342936,69.91939087661987,34.750044894727715,5.900801711633188,25144.820534400256,10.551206112056338,39.884418591283264,0.1
Curry,2024-01-12,384,21.761555879620307,70.23431806434272,34.7551071485025,5.892791105135481,24860.24851154363,10.561206112056338,34.31339105403811,0.1
Curry,2024-01-13,392,22.51165738789101,71.70708720999569,34.79065782677249,5.9452057257481785,23892.117410979088,10.571206112056338,39.22567600665348,0.1
Curry,2024-01-14,393,22.97192761124664,72.46771965489177,34.8758459019356,5.9150931142076795,23437.987663103282,10.581206112056337,30.874558429345345,0.1
Curry,2024-01-15,386,23.404693195029267,72.53945291513078,34.209573068174066,5.92620346813409,23261.693940790636,10.591206112056337,39.10862497151709,0.1
Curry,2024-01-16,398,24.149358343924042,72.19756234560478,33.64371612283158,5.9954458666285895,22836.40720242745,10.601206112056337,38.42263835185857,0.1
Curry,2024-01-17,393,23.89111715956061,71.90587667171506,32.42463950156593,5.941565014344189,22850.388576680558,10.611206112056337,35.60516202303432,0.1
Curry,2024-01-18,397,23.52255256450436,70.7569337873704,30.074527131687994,6.0127084585557995,23035.16833738037,10.621206112056337,32.41028507052545,0.1
Curry,2024-01-19,398,23.440801148272055,72.71265236323211,30.722521720549587,6.064287325414616,22808.793288295274,10.631206112056336,40.64717521041948,0.1
Curry,2024-01-20,394,23.786452248638962,72.16056795053984,29.59485553211164,6.025967207198973,22841.18558595082,10.641206112056336,38.3832707877711,0.1
Curry,2024-01-21,390,24.58682701091268,70.5960530996186,29.688716927781076,6.071541802925248,23352.79384760246,10.651206112056336,40.307048944825276,0.1
Curry,2024-01-22,401,24.646960295756124,69.87636258200105,31.59066284905669,5.981708224031479,22407.64091922666,10.661206112056336,36.41647441983411,0.1
Curry,2024-01-23,401,24.42764785076201,68.55414234338727,33.30021185495409,5.910827229482305,22178.404046087657,10.671206112056336,40.91890350106213,0.1
Curry,2024-01-24,396,23.96920804622606,69.24525480559065,32.53256452203263,5.817035994188314,21945.671788390217,10.681206112056335,37.935230506251905,0.1
Curry,2024-01-25,395,23.507848768107298,69.51684796966723,32.896300743582806,5.803873376081713,22348.27597776404,10.691206112056335,39.39731372188798,0.1
Curry,2024-01-26,403,23.0170849871209,68.85946558530193,31.644374122007537,5.882569880765971,22694.09163450168,10.701206112056335,38.23814725035003,0.1
Curry,2024-01-27,398,22.89181524829303,71.29720245800196,30.989078683563786,5.817033759180898,22401.56274277008,10.711206112056335,36.55094111844019,0.1
Curry,2024-01-28,400,22.32233940000866,72.47006459579515,30.640429711019948,5.749197787811534,21668.94925105209,10.721206112056334,40.04199633240052,0.1
Curry,2024-01-29,403,21.88330828247395,74.16410988509566,31.436839524590052,5.809476459438778,21545.64464905123,10.731206112056334,33.624743851628374,0.1
Curry,2024-01-30,412,22.515205186029196,76.22572641823,31.71559885498771,5.791997868980855,21477.914483696437,10.741206112056334,32.805084283741245,0.1
Curry,2024-01-31,405,22.94529943257487,73.45602403916583,32.72106331068426,5.7307632449918255,21207.21477006044,10.751206112056334,33.31747574372806,0.1
Curry,2024-02-01,411,23.270466965897345,73.44185491763024,33.98431884759242,5.687574320832224,21362.660920319664,10.761206112056334,32.085588664572406,0.1
Curry,2024-02-02,407,24.080225689186584,73.93098733865831,32.646427281514725,5.657851191916,20867.524377531816,10.771206112056333,35.05198109039707,0.1
Curry,2024-02-03,403,23.61773587335136,72.14755477226564,33.60978787258275,5.729867488486257,21720.012229572523,10.781206112056333,34.11587809031206,0.1
Curry,2024-02-04,410,22.87279669937649,72.36083249235938,33.75886159170714,5.6861783005238475,21806.311900907032,10.791206112056333,38.77301275885266,0.1
Curry,2024-02-05,416,22.684789587249643,73.05600634253531,32.350366620689066,5.763899836257868,21789.786157776573,10.801206112056333,38.28487600354128,0.1
Curry,2024-02-06,413,23.172298341711546,73.2077398977459,32.83167859451561,5.788187992831615,21773.589483707878,10.811206112056333,35.59203612412461,0.1
Curry,2024-02-07,412,23.310894130767373,69.85710253256336,34.76931746692607,5.73726715345522,21478.247111532455,10.821206112056332,39.25298483417015,0.1
Curry,2024-02-08,419,23.090333643531604,69.37201768811786,35.95522206883997,5.764382545206076,21267.377611876756,10.831206112056332,35.469442641293426,0.1
Curry,2024-02-09,416,22.81987517989957,69.49584095683069,35.4144967471443,5.771343110269059,21813.688341870555,10.841206112056332,39.460817074449146,0.1
Curry,2024-02-10,410,22.56263939824794,69.37542075972475,34.53047021215259,5.822263810816756,22586.43105807054,10.851206112056332,39.37706715809389,0.1
Curry,2024-02-11,423,23.042630895505706,70.78056124741562,32.88261231455741,5.803938213705084,22513.214379103607,10.861206112056331,41.36001105787818,0.1
Curry,2024-02-12,424,22.658000196944712,70.51356456218373,32.23785780284789,5.823617837230998,22166.33360248897,10.871206112056331,33.15032196822645,0.1
Curry,2024-02-13,416,22.304998052258046,69.65256379692927,33.096023503434886,5.833824733389675,22481.605215668074,10.881206112056331,38.01713368827806,0.1
Curry,2024-02-14,427,21.834116282509125,71.87428537352929,34.106542234741504,5.853177678233928,22653.175549758635,10.89120611205633,41.16870603336514,0.1
Curry,2024-02-15,415,21.722715053348754,73.14670530134772,32.69353013561381,5.812905492579168,22865.399585666808,10.90120611205633,35.36509771190853,0.1
Curry,2024-02-16,416,21.25913556061135,72.25036678285826,32.646492603998205,5.797013921347104,22609.537992231642,10.91120611205633,39.71074660176363,0.1
Curry,2024-02-17,428,21.386708191281468,73.18129634552237,33.22686190978713,5.833686414066998,22722.866206464758,10.92120611205633,38.13149779628629,0.1
Curry,2024-02-18,427,21.149023612537192,74.56324867772865,31.858652494753986,5.796467093831933,22800.854875112193,10.93120611205633,37.28157607136906,0.1
Curry,2024-02-19,420,21.293299587976957,73.4501184208636,30.59387102813363,5.7971625461739045,23334.024327223655,10.94120611205633,34.454273570845636,0.1
Curry,2024-02-20,423,21.690502231116135,72.49765142666845,30.006817314917274,5.750069365470159,23714.343435632476,10.95120611205633,35.43626480522636,0.1
Curry,2024-02-21,435,21.50244418964297,71.66920345104528,30.155896471549386,5.767288241538317,23588.162469090064,10.96120611205633,39.770011325302974,0.1
Curry,2024-02-22,430,21.11995677905924,70.47787786702243,29.5674514847956,5.755864292898256,22438.267179095783,10.97120611205633,35.41165361981004,0.1
Curry,2024-02-23,434,20.686111622037664,70.5490601068071,29.228026422050323,5.7373281713824165,21964.168363371045,10.981206112056329,40.51102081265391,0.1
Curry,2024-02-24,437,20.825315099022326,71.59834980985744,29.326671626907963,5.859308418232383,21962.990657287566,10.991206112056329,34.76172285105124,0.1
Curry,2024-02-25,434,21.035696828551107,70.97849468402953,30.068197792204533,5.847886421284653,21973.637843430097,11.001206112056328,41.5816535520628,0.1
Curry,2024-02-26,432,21.08942747580503,71.11112120393368,31.33356713678436,5.827180916542395,21640.47186631198,11.011206112056328,32.056377145775876,0.1
Curry,2024-02-27,438,21.34531273595384,71.18532589075586,30.66949302777892,5.795597683993878,21819.282959735832,11.021206112056328,39.69389287179548,0.1
Curry,2024-02-28,434,21.957642876326435,72.6436411986403,31.126842962224742,5.870260010099915,21898.90260772728,11.031206112056328,41.28350174575927,0.1
Curry,2024-02-29,434,22.32426471058013,73.66749579055276,31.148593619932594,5.900098260683917,22427.530565807916,11.041206112056328,36.758360146881834,0.1
Curry,2024-03-01,443,22.635547566608345,74.105641704635,31.240994105094995,5.883110593903292,22410.045002178013,11.051206112056327,39.23837548285227,0.1
Curry,2024-03-02,441,22.421030591702397,72.95905249113034,31.85568554562655,5.961291147607731,23119.146020348056,11.061206112056327,34.89775287050819,0.1
Curry,2024-03-03,445,23.31914615170583,72.89367404681357,31.871940148644214,5.978124205728225,23281.31359484354,11.071206112056327,37.66257138194267,0.1
Curry,2024-03-04,443,23.8749658958189,72.3289194068716,31.66062452681811,5.90878004510228,23469.032257054518,11.081206112056327,42.814524761081444,0.1
Curry,2024-03-05,434,24.058344727397632,73.26114270251276,31.31983177144367,5.901234763213541,23800.45768538184,11.091206112056327,41.44840178196474,0.1
Curry,2024-03-06,437,23.755315961299253,75.13359583873614,30.655331904159173,5.972911116255156,23488.540986904554,11.101206112056326,38.048199822740145,0.1
Curry,2024-03-07,438,23.777860558798707,77.18682615045074,30.02722943872266,6.101316899733262,23772.425239874483,11.111206112056326,41.343044605136775,0.1
Curry,2024-03-08,446,24.061798570833766,79.40042416465695,29.051523764100107,6.128153982073305,24300.05432908389,11.121206112056326,34.66540255411621,0.1
Curry,2024-03-09,445,24.842377311573383,79.99385359688293,28.352378844860073,6.1308776710179105,23985.12822205639,11.131206112056326,36.383580356626396,0.1
